"County","Sector","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","Total Usage"
"TEHAMA","Non-Residential","     265.105419","     262.652850","     270.310877","     267.442972","     258.117960","     251.199599","     262.366766","     274.991571","     278.107069","     249.340613","     238.236497","     246.646285","     242.366472","     205.578677","     302.241154","     287.812742","     241.327005","     270.980601","     276.526692","     266.269342","     258.628672","     253.443873","     244.048769","     240.290545","     235.090418","     248.855515","    6697.978955"
"TEHAMA","Residential","     234.585900","     230.163904","     237.012235","     238.780629","     233.893364","     233.355462","     238.042330","     234.172051","     230.580328","     227.532390","     214.145014","     216.106171","     202.337333","     198.349638","     189.923350","     200.151209","     195.015293","     191.372896","     187.591870","     186.971977","     177.708536","     176.948991","     173.922991","     176.012138","     175.080818","     171.136295","    5370.893113"
"TEHAMA","Total","     499.691319","     492.816754","     507.323112","     506.223602","     492.011324","     484.555061","     500.409096","     509.163623","     508.687397","     476.873002","     452.381511","     462.752456","     444.703805","     403.928315","     492.164503","     487.963951","     436.342298","     462.353497","     464.118562","     453.241319","     436.337209","     430.392864","     417.971760","     416.302683","     410.171236","     419.991809","   12068.872068"
"TRINITY","Non-Residential","     101.033236","     107.418439","     108.323221","     100.586972","     109.583679","      77.454185","      83.031267","       2.423341","       1.991885","      62.783185","      63.824159","       6.957762","      15.714568","      15.087174","       2.208223","       2.480198","       2.529678","       2.345747","       2.864903","       2.968178","       3.002780","       3.086261","       6.321745","       9.538606","      10.250799","      10.094531","     913.904722"
"TRINITY","Residential","      10.462343","      10.356439","      11.171592","      11.452732","      11.581857","      11.259071","      10.617376","       9.965999","       9.410344","       8.547885","       8.257986","       8.393588","       7.839302","       7.947808","       7.554643","       7.868440","       7.490285","       7.393932","       7.337407","       7.248651","       7.045808","       7.025787","      17.383441","      25.816312","      26.623264","      26.298566","     292.350858"
"TRINITY","Total","     111.495578","     117.774879","     119.494813","     112.039705","     121.165536","      88.713256","      93.648643","      12.389339","      11.402229","      71.331070","      72.082145","      15.351350","      23.553870","      23.034982","       9.762866","      10.348639","      10.019963","       9.739679","      10.202311","      10.216828","      10.048588","      10.112048","      23.705185","      35.354918","      36.874063","      36.393096","    1206.255579"
"TULARE","Non-Residential","    3360.207229","    3269.917185","    3108.784500","    2979.494670","    2582.654079","    2675.287847","    2790.285133","    2758.693464","    2651.722212","    2497.495648","    2274.524929","    2289.842150","    2216.899843","    2524.664685","    2372.988123","    2383.457810","    1860.470030","    1693.710494","    1853.446262","    1778.273719","    1650.016504","    1747.190856","    1611.596101","    1776.143753","    1721.519039","    1788.022809","   60217.309074"
"TULARE","Residential","    1155.847487","    1223.625851","    1207.878064","    1182.970900","    1162.939765","    1139.886276","    1188.128480","    1162.039601","    1117.652450","    1191.735691","    1085.323698","    1046.682390","    1037.987810","     941.862399","     923.792090","     961.793645","     876.421625","     890.154511","     875.533090","     875.439751","     829.967205","     834.705547","     812.396109","     820.298247","     807.148766","     788.669980","   26140.881428"
"TULARE","Total","    4516.054717","    4493.543037","    4316.662564","    4162.465569","    3745.593844","    3815.174123","    3978.413613","    3920.733065","    3769.374662","    3689.231339","    3359.848627","    3336.524540","    3254.887654","    3466.527085","    3296.780212","    3345.251455","    2736.891655","    2583.865006","    2728.979352","    2653.713470","    2479.983709","    2581.896404","    2423.992211","    2596.442000","    2528.667805","    2576.692790","   86358.190508"
"TUOLUMNE","Non-Residential","     233.776383","     234.354638","     240.939615","     233.526630","     225.018804","     211.813161","     222.383709","     203.333821","     210.561053","     503.221992","     261.294514","     222.674217","     204.979436","     218.589046","     217.069360","     247.143320","     206.475072","     224.357921","     189.567162","     164.119001","     212.158533","     239.087603","     268.186391","     253.778004","     248.528210","     247.047050","    6143.984646"
"TUOLUMNE","Residential","     211.096502","     205.401298","     219.613510","     220.502367","     220.754884","     223.135734","     224.650201","     224.879321","     223.252678","     219.350401","     213.732731","     218.009785","     206.972318","     208.025183","     200.323811","     207.414235","     204.528625","     203.618824","     191.286347","     189.765704","     186.285027","     185.058503","     187.026583","     181.083104","     186.355869","     184.325696","    5346.449241"
"TUOLUMNE","Total","     444.872885","     439.755937","     460.553125","     454.028997","     445.773689","     434.948895","     447.033910","     428.213142","     433.813732","     722.572393","     475.027244","     440.684002","     411.951754","     426.614229","     417.393172","     454.557555","     411.003697","     427.976745","     380.853509","     353.884705","     398.443561","     424.146106","     455.212975","     434.861108","     434.884079","     431.372747","   11490.433893"
"VENTURA","Non-Residential","    3859.423622","    3588.319367","    3498.924583","    3604.736769","    3669.770983","    3662.499521","    3732.989932","    4028.651288","    3851.036910","    3926.359097","    3863.764765","    3833.785565","    3647.470104","    3995.840635","    3631.755219","    4219.759308","    3080.128852","    3473.439587","    3386.421404","    3234.827782","    3169.615157","    3131.362923","    3088.717193","    3029.318277","    3062.252950","    3140.198237","   92411.370030"
"VENTURA","Residential","    1780.706315","    1908.736089","    1902.797140","    1920.327641","    1802.041436","    1789.874442","    1855.864665","    1891.689851","    1841.334395","    1765.322492","    1785.811880","    1743.785131","    1692.392617","    1582.557687","    1533.145035","    1652.828839","    1497.018660","    1462.765238","    1481.608592","    1426.889935","    1385.918311","    1395.507016","    1351.133971","    1371.460201","    1348.884490","    1349.773045","   42520.175114"
"VENTURA","Total","    5640.129937","    5497.055456","    5401.721723","    5525.064410","    5471.812419","    5452.373964","    5588.854597","    5920.341138","    5692.371306","    5691.681589","    5649.576645","    5577.570696","    5339.862721","    5578.398321","    5164.900254","    5872.588148","    4577.147512","    4936.204826","    4868.029995","    4661.717717","    4555.533468","    4526.869938","    4439.851163","    4400.778477","    4411.137441","    4489.971282","  134931.545143"
"YOLO","Non-Residential","    1173.584759","    1227.356509","    1190.269028","    1162.330482","    1147.703258","    1104.052133","    1163.952878","    1111.558552","    1130.576453","    1200.671897","    1204.990746","    1052.638249","     947.171226","    1077.011295","     935.803159","    1013.238930","    1006.394330","     929.368717","     890.653321","     891.740006","     852.738404","     857.379679","     821.724037","     780.289657","     777.073510","     780.064748","   26430.335963"
"YOLO","Residential","     517.546701","     506.128669","     510.146520","     513.311940","     500.617565","     494.862697","     515.053650","     508.407688","     498.707089","     512.018010","     492.689533","     474.074862","     473.636388","     437.457004","     416.874597","     444.365131","     414.623794","     407.010948","     401.931353","     395.182263","     364.965623","     362.160463","     366.895768","     366.594257","     361.263298","     361.662528","   11618.188339"
"YOLO","Total","    1691.131460","    1733.485178","    1700.415547","    1675.642423","    1648.320823","    1598.914829","    1679.006529","    1619.966240","    1629.283542","    1712.689907","    1697.680279","    1526.713111","    1420.807614","    1514.468298","    1352.677756","    1457.604061","    1421.018123","    1336.379665","    1292.584674","    1286.922268","    1217.704027","    1219.540142","    1188.619806","    1146.883915","    1138.336808","    1141.727276","   38048.524301"
"YUBA","Non-Residential","     267.481686","     274.782317","     276.995438","     266.036208","     262.505429","     261.496521","     307.008370","     263.233256","     276.502952","     339.462238","     334.822025","     290.965118","     206.742143","     457.177985","     348.966719","     350.347205","     432.429536","     297.660156","     291.679399","     306.485791","     284.006126","     303.530840","     289.966296","     322.863967","     323.934790","     310.463080","    7947.545591"
"YUBA","Residential","     214.334057","     213.970193","     212.281021","     215.807737","     208.975599","     203.878362","     205.425032","     200.210233","     198.745291","     193.727710","     183.320110","     171.595309","     158.214987","     154.462422","     148.307495","     155.190204","     150.149988","     148.137569","     146.173412","     148.199468","     139.638867","     141.866205","     140.554885","     141.721570","     139.556078","     137.659067","    4472.102871"
"YUBA","Total","     481.815743","     488.752509","     489.276458","     481.843945","     471.481028","     465.374882","     512.433402","     463.443489","     475.248243","     533.189948","     518.142135","     462.560427","     364.957129","     611.640406","     497.274214","     505.537409","     582.579524","     445.797724","     437.852811","     454.685259","     423.644993","     445.397045","     430.521181","     464.585537","     463.490868","     448.122147","   12419.648456"
